Index,links,meta
201,https://en.wikipedia.org/wiki/Bidiakis_cube,",{'og': {'image': ['https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Bidiakis_cube_hamiltonian.svg/1200px-Bidiakis_cube_hamiltonian.svg.png', 'https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Bidiakis_cube_hamiltonian.svg/800px-Bidiakis_cube_hamiltonian.svg.png', 'https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Bidiakis_cube_hamiltonian.svg/640px-Bidiakis_cube_hamiltonian.svg.png'], 'image:width': ['1200', '800', '640'], 'image:height': ['1200', '800', '640'], 'title': 'Bidiakis cube - Wikipedia', 'type': 'website'}, 'meta': {'charset': 'UTF-8', 'ResourceLoaderDynamicStyles': '', 'generator': 'MediaWiki 1.40.0-wmf.6', 'referrer': ['origin', 'origin-when-crossorigin', 'origin-when-cross-origin'], 'robots': 'max-image-preview:standard', 'format-detection': 'telephone=no', 'og:image': ['https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Bidiakis_cube_hamiltonian.svg/1200px-Bidiakis_cube_hamiltonian.svg.png', 'https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Bidiakis_cube_hamiltonian.svg/800px-Bidiakis_cube_hamiltonian.svg.png', 'https://upload.wikimedia.org/wikipedia/commons/thumb/9/9c/Bidiakis_cube_hamiltonian.svg/640px-Bidiakis_cube_hamiltonian.svg.png'], 'og:image:width': ['1200', '800', '640'], 'og:image:height': ['1200', '800', '640'], 'viewport': 'width=1000', 'og:title': 'Bidiakis cube - Wikipedia', 'og:type': 'website'}, 'dc': {}, 'page': {'title': 'Bidiakis cube - Wikipedia', 'canonical': 'https://en.wikipedia.org/wiki/Bidiakis_cube'}, 'twitter': {}, '_internal': {'url': 'https://en.wikipedia.org/wiki/Bidiakis_cube', 'url_actual': 'https://en.wikipedia.org/wiki/Bidiakis_cube', 'encoding': 'utf-8'}, '_v': 1}"
202,https://en.wikipedia.org/wiki/Big-O_notation,",{'og': {'image': ['https://upload.wikimedia.org/wikipedia/commons/8/89/Big-O-notation.png', 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/89/Big-O-notation.png/640px-Big-O-notation.png'], 'image:width': ['1200', '800', '640'], 'image:height': ['1129', '753', '602'], 'title': 'Big O notation - Wikipedia', 'type': 'website'}, 'meta': {'charset': 'UTF-8', 'ResourceLoaderDynamicStyles': '', 'generator': 'MediaWiki 1.40.0-wmf.6', 'referrer': ['origin', 'origin-when-crossorigin', 'origin-when-cross-origin'], 'robots': 'max-image-preview:standard', 'format-detection': 'telephone=no', 'og:image': ['https://upload.wikimedia.org/wikipedia/commons/8/89/Big-O-notation.png', 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/89/Big-O-notation.png/640px-Big-O-notation.png'], 'og:image:width': ['1200', '800', '640'], 'og:image:height': ['1129', '753', '602'], 'viewport': 'width=1000', 'og:title': 'Big O notation - Wikipedia', 'og:type': 'website'}, 'dc': {}, 'page': {'title': 'Big O notation - Wikipedia', 'canonical': 'https://en.wikipedia.org/wiki/Big_O_notation'}, 'twitter': {}, '_internal': {'url': 'https://en.wikipedia.org/wiki/Big-O_notation', 'url_actual': 'https://en.wikipedia.org/wiki/Big-O_notation', 'encoding': 'utf-8'}, '_v': 1}"
203,https://en.wikipedia.org/wiki/Big_O_notation,",{'og': {'image': ['https://upload.wikimedia.org/wikipedia/commons/8/89/Big-O-notation.png', 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/89/Big-O-notation.png/640px-Big-O-notation.png'], 'image:width': ['1200', '800', '640'], 'image:height': ['1129', '753', '602'], 'title': 'Big O notation - Wikipedia', 'type': 'website'}, 'meta': {'charset': 'UTF-8', 'ResourceLoaderDynamicStyles': '', 'generator': 'MediaWiki 1.40.0-wmf.6', 'referrer': ['origin', 'origin-when-crossorigin', 'origin-when-cross-origin'], 'robots': 'max-image-preview:standard', 'format-detection': 'telephone=no', 'og:image': ['https://upload.wikimedia.org/wikipedia/commons/8/89/Big-O-notation.png', 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/89/Big-O-notation.png/640px-Big-O-notation.png'], 'og:image:width': ['1200', '800', '640'], 'og:image:height': ['1129', '753', '602'], 'viewport': 'width=1000', 'og:title': 'Big O notation - Wikipedia', 'og:type': 'website'}, 'dc': {}, 'page': {'title': 'Big O notation - Wikipedia', 'canonical': 'https://en.wikipedia.org/wiki/Big_O_notation'}, 'twitter': {}, '_internal': {'url': 'https://en.wikipedia.org/wiki/Big_O_notation', 'url_actual': 'https://en.wikipedia.org/wiki/Big_O_notation', 'encoding': 'utf-8'}, '_v': 1}"
204,https://en.wikipedia.org/wiki/Bijection,",{'og': {'image': ['https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Bijection.svg/1200px-Bijection.svg.png', 'https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Bijection.svg/800px-Bijection.svg.png', 'https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Bijection.svg/640px-Bijection.svg.png'], 'image:width': ['1200', '800', '640'], 'image:height': ['1200', '800', '640'], 'title': 'Bijection - Wikipedia', 'type': 'website'}, 'meta': {'charset': 'UTF-8', 'ResourceLoaderDynamicStyles': '', 'generator': 'MediaWiki 1.40.0-wmf.6', 'referrer': ['origin', 'origin-when-crossorigin', 'origin-when-cross-origin'], 'robots': 'max-image-preview:standard', 'format-detection': 'telephone=no', 'og:image': ['https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Bijection.svg/1200px-Bijection.svg.png', 'https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Bijection.svg/800px-Bijection.svg.png', 'https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Bijection.svg/640px-Bijection.svg.png'], 'og:image:width': ['1200', '800', '640'], 'og:image:height': ['1200', '800', '640'], 'viewport': 'width=1000', 'og:title': 'Bijection - Wikipedia', 'og:type': 'website'}, 'dc': {}, 'page': {'title': 'Bijection - Wikipedia', 'canonical': 'https://en.wikipedia.org/wiki/Bijection'}, 'twitter': {}, '_internal': {'url': 'https://en.wikipedia.org/wiki/Bijection', 'url_actual': 'https://en.wikipedia.org/wiki/Bijection', 'encoding': 'utf-8'}, '_v': 1}"
205,https://en.wikipedia.org/wiki/Bilinear_form,",{'og': {'title': 'Bilinear form - Wikipedia', 'type': 'website'}, 'meta': {'charset': 'UTF-8', 'ResourceLoaderDynamicStyles': '', 'generator': 'MediaWiki 1.40.0-wmf.6', 'referrer': ['origin', 'origin-when-crossorigin', 'origin-when-cross-origin'], 'robots': 'max-image-preview:standard', 'format-detection': 'telephone=no', 'viewport': 'width=1000', 'og:title': 'Bilinear form - Wikipedia', 'og:type': 'website'}, 'dc': {}, 'page': {'title': 'Bilinear form - Wikipedia', 'canonical': 'https://en.wikipedia.org/wiki/Bilinear_form'}, 'twitter': {}, '_internal': {'url': 'https://en.wikipedia.org/wiki/Bilinear_form', 'url_actual': 'https://en.wikipedia.org/wiki/Bilinear_form', 'encoding': 'utf-8'}, '_v': 1}"
206,https://en.wikipedia.org/wiki/Bilinear_map,",{'og': {'title': 'Bilinear map - Wikipedia', 'type': 'website'}, 'meta': {'charset': 'UTF-8', 'ResourceLoaderDynamicStyles': '', 'generator': 'MediaWiki 1.40.0-wmf.6', 'referrer': ['origin', 'origin-when-crossorigin', 'origin-when-cross-origin'], 'robots': 'max-image-preview:standard', 'format-detection': 'telephone=no', 'viewport': 'width=1000', 'og:title': 'Bilinear map - Wikipedia', 'og:type': 'website'}, 'dc': {}, 'page': {'title': 'Bilinear map - Wikipedia', 'canonical': 'https://en.wikipedia.org/wiki/Bilinear_map'}, 'twitter': {}, '_internal': {'url': 'https://en.wikipedia.org/wiki/Bilinear_map', 'url_actual': 'https://en.wikipedia.org/wiki/Bilinear_map', 'encoding': 'utf-8'}, '_v': 1}"
207,https://en.wikipedia.org/wiki/Billboard_200,",{'og': {'title': 'Billboard 200 - Wikipedia', 'type': 'website'}, 'meta': {'charset': 'UTF-8', 'ResourceLoaderDynamicStyles': '', 'generator': 'MediaWiki 1.40.0-wmf.6', 'referrer': ['origin', 'origin-when-crossorigin', 'origin-when-cross-origin'], 'robots': 'max-image-preview:standard', 'format-detection': 'telephone=no', 'viewport': 'width=1000', 'og:title': 'Billboard 200 - Wikipedia', 'og:type': 'website'}, 'dc': {}, 'page': {'title': 'Billboard 200 - Wikipedia', 'canonical': 'https://en.wikipedia.org/wiki/Billboard_200'}, 'twitter': {}, '_internal': {'url': 'https://en.wikipedia.org/wiki/Billboard_200', 'url_actual': 'https://en.wikipedia.org/wiki/Billboard_200', 'encoding': 'utf-8'}, '_v': 1}"
208,https://en.wikipedia.org/wiki/Binary_decision_diagram,",{'og': {'title': 'Binary decision diagram - Wikipedia', 'type': 'website'}, 'meta': {'charset': 'UTF-8', 'ResourceLoaderDynamicStyles': '', 'generator': 'MediaWiki 1.40.0-wmf.6', 'referrer': ['origin', 'origin-when-crossorigin', 'origin-when-cross-origin'], 'robots': 'max-image-preview:standard', 'format-detection': 'telephone=no', 'viewport': 'width=1000', 'og:title': 'Binary decision diagram - Wikipedia', 'og:type': 'website'}, 'dc': {}, 'page': {'title': 'Binary decision diagram - Wikipedia', 'canonical': 'https://en.wikipedia.org/wiki/Binary_decision_diagram'}, 'twitter': {}, '_internal': {'url': 'https://en.wikipedia.org/wiki/Binary_decision_diagram', 'url_actual': 'https://en.wikipedia.org/wiki/Binary_decision_diagram', 'encoding': 'utf-8'}, '_v': 1}"
209,https://en.wikipedia.org/wiki/Binary_entropy_function,",{'og': {'image': ['https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Binary_entropy_plot.svg/1200px-Binary_entropy_plot.svg.png', 'https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Binary_entropy_plot.svg/800px-Binary_entropy_plot.svg.png', 'https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Binary_entropy_plot.svg/640px-Binary_entropy_plot.svg.png'], 'image:width': ['1200', '800', '640'], 'image:height': ['1200', '800', '640'], 'title': 'Binary entropy function - Wikipedia', 'type': 'website'}, 'meta': {'charset': 'UTF-8', 'ResourceLoaderDynamicStyles': '', 'generator': 'MediaWiki 1.40.0-wmf.6', 'referrer': ['origin', 'origin-when-crossorigin', 'origin-when-cross-origin'], 'robots': 'max-image-preview:standard', 'format-detection': 'telephone=no', 'og:image': ['https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Binary_entropy_plot.svg/1200px-Binary_entropy_plot.svg.png', 'https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Binary_entropy_plot.svg/800px-Binary_entropy_plot.svg.png', 'https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/Binary_entropy_plot.svg/640px-Binary_entropy_plot.svg.png'], 'og:image:width': ['1200', '800', '640'], 'og:image:height': ['1200', '800', '640'], 'viewport': 'width=1000', 'og:title': 'Binary entropy function - Wikipedia', 'og:type': 'website'}, 'dc': {}, 'page': {'title': 'Binary entropy function - Wikipedia', 'canonical': 'https://en.wikipedia.org/wiki/Binary_entropy_function'}, 'twitter': {}, '_internal': {'url': 'https://en.wikipedia.org/wiki/Binary_entropy_function', 'url_actual': 'https://en.wikipedia.org/wiki/Binary_entropy_function', 'encoding': 'utf-8'}, '_v': 1}"
210,https://en.wikipedia.org/wiki/Binary_heap,",{'og': {'image': ['https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/Max-Heap.svg/1200px-Max-Heap.svg.png', 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/Max-Heap.svg/800px-Max-Heap.svg.png', 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/Max-Heap.svg/640px-Max-Heap.svg.png'], 'image:width': ['1200', '800', '640'], 'image:height': ['1440', '960', '768'], 'title': 'Binary heap - Wikipedia', 'type': 'website'}, 'meta': {'charset': 'UTF-8', 'ResourceLoaderDynamicStyles': '', 'generator': 'MediaWiki 1.40.0-wmf.6', 'referrer': ['origin', 'origin-when-crossorigin', 'origin-when-cross-origin'], 'robots': 'max-image-preview:standard', 'format-detection': 'telephone=no', 'og:image': ['https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/Max-Heap.svg/1200px-Max-Heap.svg.png', 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/Max-Heap.svg/800px-Max-Heap.svg.png', 'https://upload.wikimedia.org/wikipedia/commons/thumb/3/38/Max-Heap.svg/640px-Max-Heap.svg.png'], 'og:image:width': ['1200', '800', '640'], 'og:image:height': ['1440', '960', '768'], 'viewport': 'width=1000', 'og:title': 'Binary heap - Wikipedia', 'og:type': 'website'}, 'dc': {}, 'page': {'title': 'Binary heap - Wikipedia', 'canonical': 'https://en.wikipedia.org/wiki/Binary_heap'}, 'twitter': {}, '_internal': {'url': 'https://en.wikipedia.org/wiki/Binary_heap', 'url_actual': 'https://en.wikipedia.org/wiki/Binary_heap', 'encoding': 'utf-8'}, '_v': 1}"
211,https://en.wikipedia.org/wiki/Binary_logarithm,",{'og': {'image': ['https://upload.wikimedia.org/wikipedia/commons/thumb/1/17/Binary_logarithm_plot_with_ticks.svg/1200px-Binary_logarithm_plot_with_ticks.svg.png', 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/17/Binary_logarithm_plot_with_ticks.svg/800px-Binary_logarithm_plot_with_ticks.svg.png', 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/17/Binary_logarithm_plot_with_ticks.svg/640px-Binary_logarithm_plot_with_ticks.svg.png'], 'image:width': ['1200', '800', '640'], 'image:height': ['956', '637', '510'], 'title': 'Binary logarithm - Wikipedia', 'type': 'website'}, 'meta': {'charset': 'UTF-8', 'ResourceLoaderDynamicStyles': '', 'generator': 'MediaWiki 1.40.0-wmf.6', 'referrer': ['origin', 'origin-when-crossorigin', 'origin-when-cross-origin'], 'robots': 'max-image-preview:standard', 'format-detection': 'telephone=no', 'og:image': ['https://upload.wikimedia.org/wikipedia/commons/thumb/1/17/Binary_logarithm_plot_with_ticks.svg/1200px-Binary_logarithm_plot_with_ticks.svg.png', 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/17/Binary_logarithm_plot_with_ticks.svg/800px-Binary_logarithm_plot_with_ticks.svg.png', 'https://upload.wikimedia.org/wikipedia/commons/thumb/1/17/Binary_logarithm_plot_with_ticks.svg/640px-Binary_logarithm_plot_with_ticks.svg.png'], 'og:image:width': ['1200', '800', '640'], 'og:image:height': ['956', '637', '510'], 'viewport': 'width=1000', 'og:title': 'Binary logarithm - Wikipedia', 'og:type': 'website'}, 'dc': {}, 'page': {'title': 'Binary logarithm - Wikipedia', 'canonical': 'https://en.wikipedia.org/wiki/Binary_logarithm'}, 'twitter': {}, '_internal': {'url': 'https://en.wikipedia.org/wiki/Binary_logarithm', 'url_actual': 'https://en.wikipedia.org/wiki/Binary_logarithm', 'encoding': 'utf-8'}, '_v': 1}"
212,https://en.wikipedia.org/wiki/Binary_operation,",{'og': {'image': ['https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Binary_operations_as_black_box.svg/1200px-Binary_operations_as_black_box.svg.png', 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Binary_operations_as_black_box.svg/800px-Binary_operations_as_black_box.svg.png', 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Binary_operations_as_black_box.svg/640px-Binary_operations_as_black_box.svg.png'], 'image:width': ['1200', '800', '640'], 'image:height': ['1200', '800', '640'], 'title': 'Binary operation - Wikipedia', 'type': 'website'}, 'meta': {'charset': 'UTF-8', 'ResourceLoaderDynamicStyles': '', 'generator': 'MediaWiki 1.40.0-wmf.6', 'referrer': ['origin', 'origin-when-crossorigin', 'origin-when-cross-origin'], 'robots': 'max-image-preview:standard', 'format-detection': 'telephone=no', 'og:image': ['https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Binary_operations_as_black_box.svg/1200px-Binary_operations_as_black_box.svg.png', 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Binary_operations_as_black_box.svg/800px-Binary_operations_as_black_box.svg.png', 'https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Binary_operations_as_black_box.svg/640px-Binary_operations_as_black_box.svg.png'], 'og:image:width': ['1200', '800', '640'], 'og:image:height': ['1200', '800', '640'], 'viewport': 'width=1000', 'og:title': 'Binary operation - Wikipedia', 'og:type': 'website'}, 'dc': {}, 'page': {'title': 'Binary operation - Wikipedia', 'canonical': 'https://en.wikipedia.org/wiki/Binary_operation'}, 'twitter': {}, '_internal': {'url': 'https://en.wikipedia.org/wiki/Binary_operation', 'url_actual': 'https://en.wikipedia.org/wiki/Binary_operation', 'encoding': 'utf-8'}, '_v': 1}"
213,https://en.wikipedia.org/wiki/Binary_relation,",{'og': {'title': 'Binary relation - Wikipedia', 'type': 'website'}, 'meta': {'charset': 'UTF-8', 'ResourceLoaderDynamicStyles': '', 'generator': 'MediaWiki 1.40.0-wmf.6', 'referrer': ['origin', 'origin-when-crossorigin', 'origin-when-cross-origin'], 'robots': 'max-image-preview:standard', 'format-detection': 'telephone=no', 'viewport': 'width=1000', 'og:title': 'Binary relation - Wikipedia', 'og:type': 'website'}, 'dc': {}, 'page': {'title': 'Binary relation - Wikipedia', 'canonical': 'https://en.wikipedia.org/wiki/Binary_relation'}, 'twitter': {}, '_internal': {'url': 'https://en.wikipedia.org/wiki/Binary_relation', 'url_actual': 'https://en.wikipedia.org/wiki/Binary_relation', 'encoding': 'utf-8'}, '_v': 1}"
214,https://en.wikipedia.org/wiki/Binary_search_algorithm,",{'og': {'image': ['https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Binary_Search_Depiction.svg/1200px-Binary_Search_Depiction.svg.png', 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Binary_Search_Depiction.svg/800px-Binary_Search_Depiction.svg.png', 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Binary_Search_Depiction.svg/640px-Binary_Search_Depiction.svg.png'], 'image:width': ['1200', '800', '640'], 'image:height': ['511', '340', '272'], 'title': 'Binary search algorithm - Wikipedia', 'type': 'website'}, 'meta': {'charset': 'UTF-8', 'ResourceLoaderDynamicStyles': '', 'generator': 'MediaWiki 1.40.0-wmf.6', 'referrer': ['origin', 'origin-when-crossorigin', 'origin-when-cross-origin'], 'robots': 'max-image-preview:standard', 'format-detection': 'telephone=no', 'og:image': ['https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Binary_Search_Depiction.svg/1200px-Binary_Search_Depiction.svg.png', 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Binary_Search_Depiction.svg/800px-Binary_Search_Depiction.svg.png', 'https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Binary_Search_Depiction.svg/640px-Binary_Search_Depiction.svg.png'], 'og:image:width': ['1200', '800', '640'], 'og:image:height': ['511', '340', '272'], 'viewport': 'width=1000', 'og:title': 'Binary search algorithm - Wikipedia', 'og:type': 'website'}, 'dc': {}, 'page': {'title': 'Binary search algorithm - Wikipedia', 'canonical': 'https://en.wikipedia.org/wiki/Binary_search_algorithm'}, 'twitter': {}, '_internal': {'url': 'https://en.wikipedia.org/wiki/Binary_search_algorithm', 'url_actual': 'https://en.wikipedia.org/wiki/Binary_search_algorithm', 'encoding': 'utf-8'}, '_v': 1}"
215,https://en.wikipedia.org/wiki/Binary_search_tree,",{'og': {'image': ['https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Binary_search_tree.svg/1200px-Binary_search_tree.svg.png', 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Binary_search_tree.svg/800px-Binary_search_tree.svg.png', 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Binary_search_tree.svg/640px-Binary_search_tree.svg.png'], 'image:width': ['1200', '800', '640'], 'image:height': ['1000', '667', '533'], 'title': 'Binary search tree - Wikipedia', 'type': 'website'}, 'meta': {'charset': 'UTF-8', 'ResourceLoaderDynamicStyles': '', 'generator': 'MediaWiki 1.40.0-wmf.6', 'referrer': ['origin', 'origin-when-crossorigin', 'origin-when-cross-origin'], 'robots': 'max-image-preview:standard', 'format-detection': 'telephone=no', 'og:image': ['https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Binary_search_tree.svg/1200px-Binary_search_tree.svg.png', 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Binary_search_tree.svg/800px-Binary_search_tree.svg.png', 'https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Binary_search_tree.svg/640px-Binary_search_tree.svg.png'], 'og:image:width': ['1200', '800', '640'], 'og:image:height': ['1000', '667', '533'], 'viewport': 'width=1000', 'og:title': 'Binary search tree - Wikipedia', 'og:type': 'website'}, 'dc': {}, 'page': {'title': 'Binary search tree - Wikipedia', 'canonical': 'https://en.wikipedia.org/wiki/Binary_search_tree'}, 'twitter': {}, '_internal': {'url': 'https://en.wikipedia.org/wiki/Binary_search_tree', 'url_actual': 'https://en.wikipedia.org/wiki/Binary_search_tree', 'encoding': 'utf-8'}, '_v': 1}"
216,https://en.wikipedia.org/wiki/Binary_tree,",{'og': {'image': ['https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Binary_tree_v2.svg/1200px-Binary_tree_v2.svg.png', 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Binary_tree_v2.svg/800px-Binary_tree_v2.svg.png', 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Binary_tree_v2.svg/640px-Binary_tree_v2.svg.png'], 'image:width': ['1200', '800', '640'], 'image:height': ['1277', '851', '681'], 'title': 'Binary tree - Wikipedia', 'type': 'website'}, 'meta': {'charset': 'UTF-8', 'ResourceLoaderDynamicStyles': '', 'generator': 'MediaWiki 1.40.0-wmf.6', 'referrer': ['origin', 'origin-when-crossorigin', 'origin-when-cross-origin'], 'robots': 'max-image-preview:standard', 'format-detection': 'telephone=no', 'og:image': ['https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Binary_tree_v2.svg/1200px-Binary_tree_v2.svg.png', 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Binary_tree_v2.svg/800px-Binary_tree_v2.svg.png', 'https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Binary_tree_v2.svg/640px-Binary_tree_v2.svg.png'], 'og:image:width': ['1200', '800', '640'], 'og:image:height': ['1277', '851', '681'], 'viewport': 'width=1000', 'og:title': 'Binary tree - Wikipedia', 'og:type': 'website'}, 'dc': {}, 'page': {'title': 'Binary tree - Wikipedia', 'canonical': 'https://en.wikipedia.org/wiki/Binary_tree'}, 'twitter': {}, '_internal': {'url': 'https://en.wikipedia.org/wiki/Binary_tree', 'url_actual': 'https://en.wikipedia.org/wiki/Binary_tree', 'encoding': 'utf-8'}, '_v': 1}"
217,https://en.wikipedia.org/wiki/Bindu_Panicker,",{'og': {'title': 'Bindu Panicker - Wikipedia', 'type': 'website'}, 'meta': {'charset': 'UTF-8', 'ResourceLoaderDynamicStyles': '', 'generator': 'MediaWiki 1.40.0-wmf.6', 'referrer': ['origin', 'origin-when-crossorigin', 'origin-when-cross-origin'], 'robots': 'max-image-preview:standard', 'format-detection': 'telephone=no', 'viewport': 'width=1000', 'og:title': 'Bindu Panicker - Wikipedia', 'og:type': 'website'}, 'dc': {}, 'page': {'title': 'Bindu Panicker - Wikipedia', 'canonical': 'https://en.wikipedia.org/wiki/Bindu_Panicker'}, 'twitter': {}, '_internal': {'url': 'https://en.wikipedia.org/wiki/Bindu_Panicker', 'url_actual': 'https://en.wikipedia.org/wiki/Bindu_Panicker', 'encoding': 'utf-8'}, '_v': 1}"
218,"https://en.wikipedia.org/wiki/Binghamton,_New_York",",{'og': {'image': ['https://upload.wikimedia.org/wikipedia/commons/b/b3/Binghamton_Montage.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/Binghamton_Montage.jpg/640px-Binghamton_Montage.jpg'], 'image:width': ['1200', '800', '640'], 'image:height': ['1518', '1012', '810'], 'title': 'Binghamton, New York - Wikipedia', 'type': 'website'}, 'meta': {'charset': 'UTF-8', 'ResourceLoaderDynamicStyles': '', 'generator': 'MediaWiki 1.40.0-wmf.6', 'referrer': ['origin', 'origin-when-crossorigin', 'origin-when-cross-origin'], 'robots': 'max-image-preview:standard', 'format-detection': 'telephone=no', 'og:image': ['https://upload.wikimedia.org/wikipedia/commons/b/b3/Binghamton_Montage.jpg', 'https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/Binghamton_Montage.jpg/640px-Binghamton_Montage.jpg'], 'og:image:width': ['1200', '800', '640'], 'og:image:height': ['1518', '1012', '810'], 'viewport': 'width=1000', 'og:title': 'Binghamton, New York - Wikipedia', 'og:type': 'website'}, 'dc': {}, 'page': {'title': 'Binghamton, New York - Wikipedia', 'canonical': 'https://en.wikipedia.org/wiki/Binghamton,_New_York'}, 'twitter': {}, '_internal': {'url': 'https://en.wikipedia.org/wiki/Binghamton,_New_York', 'url_actual': 'https://en.wikipedia.org/wiki/Binghamton,_New_York', 'encoding': 'utf-8'}, '_v': 1}"
219,https://en.wikipedia.org/wiki/Binomial_heap,",{'og': {'title': 'Binomial heap - Wikipedia', 'type': 'website'}, 'meta': {'charset': 'UTF-8', 'ResourceLoaderDynamicStyles': '', 'generator': 'MediaWiki 1.40.0-wmf.6', 'referrer': ['origin', 'origin-when-crossorigin', 'origin-when-cross-origin'], 'robots': 'max-image-preview:standard', 'format-detection': 'telephone=no', 'viewport': 'width=1000', 'og:title': 'Binomial heap - Wikipedia', 'og:type': 'website'}, 'dc': {}, 'page': {'title': 'Binomial heap - Wikipedia', 'canonical': 'https://en.wikipedia.org/wiki/Binomial_heap'}, 'twitter': {}, '_internal': {'url': 'https://en.wikipedia.org/wiki/Binomial_heap', 'url_actual': 'https://en.wikipedia.org/wiki/Binomial_heap', 'encoding': 'utf-8'}, '_v': 1}"
220,https://en.wikipedia.org/wiki/BioFabric,",{'og': {'title': 'BioFabric - Wikipedia', 'type': 'website'}, 'meta': {'charset': 'UTF-8', 'ResourceLoaderDynamicStyles': '', 'generator': 'MediaWiki 1.40.0-wmf.6', 'referrer': ['origin', 'origin-when-crossorigin', 'origin-when-cross-origin'], 'robots': 'max-image-preview:standard', 'format-detection': 'telephone=no', 'viewport': 'width=1000', 'og:title': 'BioFabric - Wikipedia', 'og:type': 'website'}, 'dc': {}, 'page': {'title': 'BioFabric - Wikipedia', 'canonical': 'https://en.wikipedia.org/wiki/BioFabric'}, 'twitter': {}, '_internal': {'url': 'https://en.wikipedia.org/wiki/BioFabric', 'url_actual': 'https://en.wikipedia.org/wiki/BioFabric', 'encoding': 'utf-8'}, '_v': 1}"
